./img/question_1.png,"문제
[Latex_1]","{
    ""Latex_1"": {
        ""Origin"": ""\\( \n1 + [FRAC 1] 을 간단히 하시오.\n\\)"",
        ""Frac_list"": {
            ""[FRAC 1]"": ""\\frac{1}{1 + [FRAC 2]}"",
            ""[FRAC 2]"": ""\\frac{1}{1 + [FRAC 3]}"",
            ""[FRAC 3]"": ""\\frac{1}{x}""
        }
    }
}","{
    ""Latex_1"": {
        ""Origin"": ""일 더하기 [FRAC 1]을 간단히 하시오."",
        ""Frac_list"": {
            ""[FRAC 1]"": ""일 더하기 [FRAC 2] 분의 일"",
            ""[FRAC 2]"": ""일 더하기 [FRAC 3] 분의 일"",
            ""[FRAC 3]"": ""엑스 분의 일  ""
        }
    }
}","{
    ""Latex_1"": {
        ""Origin"": ""일 더하기 [일 더하기 [일 더하기 [엑스 분의 일] 분의 일] 분의 일]을 간단히 하시오."",
        ""Frac_list"": {
            ""[FRAC 1]"": ""일 더하기 [FRAC 2] 분의 일"",
            ""[FRAC 2]"": ""일 더하기 [FRAC 3] 분의 일"",
            ""[FRAC 3]"": ""엑스 분의 일  ""
        }
    }
}",문제: 일 더하기 일 더하기 일 더하기 엑스 분의 일을 간단히 하시오.,,
./img/question_799.png,"문제
함수 [Latex_1]의 도함수가 [Latex_2]이고 [Latex_3]의 극댓값이 극솟값의 3배일 때 [Latex_4]의 값은

선지
1 1
2 3
3 5
4 7
5 9","{
    ""Latex_1"": {
        ""Origin"": ""\\( f(x) \\)""
    },
    ""Latex_2"": {
        ""Origin"": ""\\( f'(x) = x(x-4) \\)""
    },
    ""Latex_3"": {
        ""Origin"": ""\\( f(x) \\)""
    },
    ""Latex_4"": {
        ""Origin"": ""\\( f(3) \\)""
    }
}","{
    ""Latex_1"": {
        ""Origin"": ""에프엑스""
    },
    ""Latex_2"": {
        ""Origin"": ""에프 프라임 엑스는 엑스 곱하기 엑스 빼기 사""
    },
    ""Latex_3"": {
        ""Origin"": ""에프엑스""
    },
    ""Latex_4"": {
        ""Origin"": ""\n에프 삼""
    }
}","{
    ""Latex_1"": {
        ""Origin"": ""에프엑스""
    },
    ""Latex_2"": {
        ""Origin"": ""에프 프라임 엑스는 엑스 곱하기 엑스 빼기 사""
    },
    ""Latex_3"": {
        ""Origin"": ""에프엑스""
    },
    ""Latex_4"": {
        ""Origin"": ""\n에프 삼""
    }
}","문제
함수 에프엑스의 도함수가 에프 프라임 엑스는 엑스 곱하기 엑스 빼기 사이고 에프엑스의 극댓값이 극솟값의 3배일 때 에프 삼의 값은

선지
1 1
2 3
3 5
4 7
5 9",,
./img/question_809.png,"문제
함수 [Latex_1]가 [Latex_2]에서 연속일 때 자연수 [Latex_3]의 값은 단 [Latex_4]는 [Latex_5]보다 크지 않은 최대의 정수이다

선지
1 1
2 2
3 3
4 4
5 5","{
    ""Latex_1"": {
        ""Origin"": ""\\( f(x) = [x]^2 - 3[x] + 4 \\)""
    },
    ""Latex_2"": {
        ""Origin"": ""\\( x = n \\)""
    },
    ""Latex_3"": {
        ""Origin"": ""\\( n \\)""
    },
    ""Latex_4"": {
        ""Origin"": ""\\([x]\\)""
    },
    ""Latex_5"": {
        ""Origin"": ""\\( x \\)""
    }
}","{
    ""Latex_1"": {
        ""Origin"": ""에프엑스는 엑스의 정수 부분의 제곱 빼기 삼 엑스의 정수 부분 더하기 사""
    },
    ""Latex_2"": {
        ""Origin"": ""엑스는 엔""
    },
    ""Latex_3"": {
        ""Origin"": ""엔""
    },
    ""Latex_4"": {
        ""Origin"": ""엑스의 가우스 기호""
    },
    ""Latex_5"": {
        ""Origin"": ""엑스""
    }
}","{
    ""Latex_1"": {
        ""Origin"": ""에프엑스는 엑스의 정수 부분의 제곱 빼기 삼 엑스의 정수 부분 더하기 사""
    },
    ""Latex_2"": {
        ""Origin"": ""엑스는 엔""
    },
    ""Latex_3"": {
        ""Origin"": ""엔""
    },
    ""Latex_4"": {
        ""Origin"": ""엑스의 가우스 기호""
    },
    ""Latex_5"": {
        ""Origin"": ""엑스""
    }
}","문제
함수 에프엑스는 엑스의 정수 부분의 제곱 빼기 삼 엑스의 정수 부분 더하기 사가 엑스는 엔에서 연속일 때 자연수 엔의 값은 단 엑스의 가우스 기호는 엑스보다 크지 않은 최대의 정수이다.

선지
1. 1
2. 2
3. 3
4. 4
5. 5",특수기호,
./img/question_810.png,"문제
모든 실수 [Latex_1]에 대하여 부등식 [Latex_2]이 성립하도록 하는 실수 [Latex_3]의 최소값은

선지
1 4
2 5
3 6
4 7
5 8","{
    ""Latex_1"": {
        ""Origin"": ""\\( x \\)""
    },
    ""Latex_2"": {
        ""Origin"": ""\\( [INEQUAL 1] \\)"",
        ""Inequal_list"": {
            ""[INEQUAL 1]"": ""x^4 - 8x + a \\geq 4x^3 - 6x^2""
        }
    },
    ""Latex_3"": {
        ""Origin"": ""\\( a \\)""
    }
}","{
    ""Latex_1"": {
        ""Origin"": ""엑스""
    },
    ""Latex_2"": {
        ""Origin"": ""[INEQUAL 1] 부등식"",
        ""Inequal_list"": {
            ""[INEQUAL 1]"": ""엑스의 사제곱 빼기 팔엑스 더하기 에이는 사엑스의 삼제곱 빼기 육엑스의 제곱보다 크거나 같다.""
        }
    },
    ""Latex_3"": {
        ""Origin"": ""에이""
    }
}","{
    ""Latex_1"": {
        ""Origin"": ""엑스""
    },
    ""Latex_2"": {
        ""Origin"": ""[엑스의 사제곱 빼기 팔엑스 더하기 에이는 사엑스의 삼제곱 빼기 육엑스의 제곱보다 크거나 같다.] 부등식"",
        ""Inequal_list"": {
            ""[INEQUAL 1]"": ""엑스의 사제곱 빼기 팔엑스 더하기 에이는 사엑스의 삼제곱 빼기 육엑스의 제곱보다 크거나 같다.""
        }
    },
    ""Latex_3"": {
        ""Origin"": ""에이""
    }
}","문제
모든 실수 엑스에 대하여 부등식 엑스의 사제곱 빼기 팔엑스 더하기 에이는 사엑스의 삼제곱 빼기 육엑스의 제곱보다 크거나 같도록 하는 실수 에이의 최소값은

선지
1 4
2 5
3 6
4 7
5 8",,
./img/question_82.png,"문제
실수 전체의 집합에서 정의된 두 함수 [Latex_1]가
[Latex_2]
일 때 [Latex_3]의 값은

선지
1 0
2 1
3 2
4 3
5 4","{
    ""Latex_1"": {
        ""Origin"": ""\\( f, g \\)""
    },
    ""Latex_2"": {
        ""Origin"": ""\\( \nf(x) = \n\\begin{cases} \n2x & ([INEQUAL 1]) \\\\ \n-x^2 & ([INEQUAL 2]) \n\\end{cases}, \\quad g(x) = -3x + 2 \n\\)"",
        ""Inequal_list"": {
            ""[INEQUAL 1]"": ""x \\geq 0"",
            ""[INEQUAL 2]"": ""x < 0""
        }
    },
    ""Latex_3"": {
        ""Origin"": ""\\((f \\circ (f^{-1} \\circ g)^{-1})(-1)\\)""
    }
}","{
    ""Latex_1"": {
        ""Origin"": ""에프, 지""
    },
    ""Latex_2"": {
        ""Origin"": ""에프엑스는 [INEQUAL 1]일 때 이엑스, [INEQUAL 2]일 때 마이너스 엑스제곱, 쥐엑스는 마이너스 삼엑스 더하기 이"",
        ""Inequal_list"": {
            ""[INEQUAL 1]"": ""엑스는 영보다 크거나 같다."",
            ""[INEQUAL 2]"": ""엑스는 영보다 작다.""
        }
    },
    ""Latex_3"": {
        ""Origin"": ""에프 합성 에프 역함수 합성 쥐 역함수 마이너스 일""
    }
}","{
    ""Latex_1"": {
        ""Origin"": ""에프, 지""
    },
    ""Latex_2"": {
        ""Origin"": ""에프엑스는 [엑스는 영보다 크거나 같다.]일 때 이엑스, [엑스는 영보다 작다.]일 때 마이너스 엑스제곱, 쥐엑스는 마이너스 삼엑스 더하기 이"",
        ""Inequal_list"": {
            ""[INEQUAL 1]"": ""엑스는 영보다 크거나 같다."",
            ""[INEQUAL 2]"": ""엑스는 영보다 작다.""
        }
    },
    ""Latex_3"": {
        ""Origin"": ""에프 합성 에프 역함수 합성 쥐 역함수 마이너스 일""
    }
}","문제에서 주어진 함수 에프와 지는 다음과 같습니다. 에프엑스는 엑스가 영보다 크거나 같을 때 이엑스이고, 엑스가 영보다 작을 때 마이너스 엑스제곱입니다. 그리고 쥐엑스는 마이너스 삼엑스 더하기 이입니다. 이때, 에프 합성 에프 역함수 합성 쥐 역함수 마이너스 일의 값을 구하는 문제입니다.

선지는 다음과 같습니다:
1. 0
2. 1
3. 2
4. 3
5. 4",문제 곡해(Merge),
./img/question_823.png,"문제
점 [Latex_1]에서 곡선 [Latex_2]에 그은 두 접선이 서로 수직일 때 [Latex_3]의 값을 구하시오","{
    ""Latex_1"": {
        ""Origin"": ""\\((0, a)\\)""
    },
    ""Latex_2"": {
        ""Origin"": ""\\(y = [FRAC 1]x^2 + 1\\)"",
        ""Frac_list"": {
            ""[FRAC 1]"": ""\\frac{1}{4}""
        }
    },
    ""Latex_3"": {
        ""Origin"": ""\\(a\\)""
    }
}","{
    ""Latex_1"": {
        ""Origin"": ""영, 에이""
    },
    ""Latex_2"": {
        ""Origin"": ""와이는 [FRAC 1] 엑스제곱 더하기 일"",
        ""Frac_list"": {
            ""[FRAC 1]"": ""사 분의 일""
        }
    },
    ""Latex_3"": {
        ""Origin"": ""에이""
    }
}","{
    ""Latex_1"": {
        ""Origin"": ""영, 에이""
    },
    ""Latex_2"": {
        ""Origin"": ""와이는 [사 분의 일] 엑스제곱 더하기 일"",
        ""Frac_list"": {
            ""[FRAC 1]"": ""사 분의 일""
        }
    },
    ""Latex_3"": {
        ""Origin"": ""에이""
    }
}","문제
점 영, 에이에서 곡선 와이는 사 분의 일 엑스제곱 더하기 일에 그은 두 접선이 서로 수직일 때 에이의 값을 구하시오.",,
./img/question_826.png,"문제
[Latex_1]","{
    ""Latex_1"": {
        ""Origin"": ""\\(\n\\int_{-1}^{1} \\left(1 + 2x + 3x^2 + \\cdots + 2nx^{2n-1}\\right) dx = 100 일 때, 자연수  n 의 값을 구하시오.\n\\)""
    }
}","{
    ""Latex_1"": {
        ""Origin"": ""적분 마이너스 일에서 일까지 일 더하기 이엑스 더하기 삼엑스제곱 더하기 점점점 더하기 이엔엑스의 이엔 마이너스 일승 디엑스가 백일 때, 자연수 엔의 값을 구하시오.""
    }
}","{
    ""Latex_1"": {
        ""Origin"": ""적분 마이너스 일에서 일까지 일 더하기 이엑스 더하기 삼엑스제곱 더하기 점점점 더하기 이엔엑스의 이엔 마이너스 일승 디엑스가 백일 때, 자연수 엔의 값을 구하시오.""
    }
}","문제: 적분 마이너스 일에서 일까지 일 더하기 이엑스 더하기 삼엑스제곱 더하기 점점점 더하기 이엔엑스의 이엔 마이너스 일승 디엑스가 백일 때, 자연수 엔의 값을 구하시오.",,
./img/question_837.png,"문제
모든 실수 [Latex_1]에서 미분가능한 함수 [Latex_2]가 다음 조건을 모두 만족시킬 때 다음 중 [Latex_3]의 값이 될 수 없는 것은

[Latex_4]

선지
1 1
2 2
3 3
4 4
5 5","{
    ""Latex_1"": {
        ""Origin"": ""\\( x \\)""
    },
    ""Latex_2"": {
        ""Origin"": ""\\( f(x) \\)""
    },
    ""Latex_3"": {
        ""Origin"": ""\\( a \\)""
    },
    ""Latex_4"": {
        ""Origin"": ""\\(\n\\begin{cases}\n(가) & f(1) = 2 \\\\\n(나) & f(7) = a \\\\\n[INEQUAL 1]\n\\end{cases}\\)"",
        ""Inequal_list"": {
            ""[INEQUAL 1]"": ""(다) & |f'(x)| \\leq [FRAC 1]\n""
        },
        ""Frac_list"": {
            ""[FRAC 1]"": ""\\frac{1}{3}""
        }
    }
}","{
    ""Latex_1"": {
        ""Origin"": ""엑스""
    },
    ""Latex_2"": {
        ""Origin"": ""에프엑스""
    },
    ""Latex_3"": {
        ""Origin"": ""에이""
    },
    ""Latex_4"": {
        ""Origin"": ""\n[INEQUAL 1]일 때, (가) 에프 일은 이, (나) 에프 칠은 에이"",
        ""Inequal_list"": {
            ""[INEQUAL 1]"": ""(다) 그리고 절대값 에프 프라임 엑스는 [FRAC 1]보다 작거나 같다.""
        },
        ""Frac_list"": {
            ""[FRAC 1]"": ""삼 분의 일  ""
        }
    }
}","{
    ""Latex_1"": {
        ""Origin"": ""엑스""
    },
    ""Latex_2"": {
        ""Origin"": ""에프엑스""
    },
    ""Latex_3"": {
        ""Origin"": ""에이""
    },
    ""Latex_4"": {
        ""Origin"": ""\n[(다) 그리고 절대값 에프 프라임 엑스는 [삼 분의 일]보다 작거나 같다.]일 때, (가) 에프 일은 이, (나) 에프 칠은 에이"",
        ""Inequal_list"": {
            ""[INEQUAL 1]"": ""(다) 그리고 절대값 에프 프라임 엑스는 [FRAC 1]보다 작거나 같다.""
        },
        ""Frac_list"": {
            ""[FRAC 1]"": ""삼 분의 일  ""
        }
    }
}","문제
모든 실수 엑스에서 미분가능한 함수 에프엑스가 다음 조건을 모두 만족시킬 때 다음 중 에이의 값이 될 수 없는 것은

(다) 그리고 절대값 에프 프라임 엑스는 삼 분의 일보다 작거나 같다. 일 때, (가) 에프 일은 이, (나) 에프 칠은 에이

선지
1 1
2 2
3 3
4 4
5 5",문제 순서,
./img/question_841.png,"문제
곡선 [Latex_1]과 [Latex_2]축 및 두 직선 [Latex_3] [Latex_4]로 둘러싸인 도형의 넓이는

선지
1 [Latex_5]
2 1
3 [Latex_6]
4 [Latex_7]
5 [Latex_8]","{
    ""Latex_1"": {
        ""Origin"": ""\\( y = x|x-1| \\)""
    },
    ""Latex_2"": {
        ""Origin"": ""\\( x \\)""
    },
    ""Latex_3"": {
        ""Origin"": ""\\( x = 0 \\)""
    },
    ""Latex_4"": {
        ""Origin"": ""\\( x = 2 \\)""
    },
    ""Latex_5"": {
        ""Origin"": ""\\([FRAC 1]\\)"",
        ""Frac_list"": {
            ""[FRAC 1]"": ""\\frac{5}{6}""
        }
    },
    ""Latex_6"": {
        ""Origin"": ""\\([FRAC 1]\\)"",
        ""Frac_list"": {
            ""[FRAC 1]"": ""\\frac{7}{6}""
        }
    },
    ""Latex_7"": {
        ""Origin"": ""\\([FRAC 1]\\)"",
        ""Frac_list"": {
            ""[FRAC 1]"": ""\\frac{4}{3}""
        }
    },
    ""Latex_8"": {
        ""Origin"": ""\\([FRAC 1]\\)"",
        ""Frac_list"": {
            ""[FRAC 1]"": ""\\frac{3}{2}""
        }
    }
}","{
    ""Latex_1"": {
        ""Origin"": ""\n와이는 엑스 곱하기 엑스 빼기 일의 절댓값""
    },
    ""Latex_2"": {
        ""Origin"": ""엑스""
    },
    ""Latex_3"": {
        ""Origin"": ""엑스는 영""
    },
    ""Latex_4"": {
        ""Origin"": ""엑스는 이는""
    },
    ""Latex_5"": {
        ""Origin"": ""\n[FRAC 1]"",
        ""Frac_list"": {
            ""[FRAC 1]"": ""육 분의 오  ""
        }
    },
    ""Latex_6"": {
        ""Origin"": ""\n[FRAC 1]"",
        ""Frac_list"": {
            ""[FRAC 1]"": ""육 분의 칠  ""
        }
    },
    ""Latex_7"": {
        ""Origin"": ""\n[FRAC 1]"",
        ""Frac_list"": {
            ""[FRAC 1]"": ""삼 분의 사  ""
        }
    },
    ""Latex_8"": {
        ""Origin"": ""\n[FRAC 1]"",
        ""Frac_list"": {
            ""[FRAC 1]"": ""이 분의 삼""
        }
    }
}","{
    ""Latex_1"": {
        ""Origin"": ""\n와이는 엑스 곱하기 엑스 빼기 일의 절댓값""
    },
    ""Latex_2"": {
        ""Origin"": ""엑스""
    },
    ""Latex_3"": {
        ""Origin"": ""엑스는 영""
    },
    ""Latex_4"": {
        ""Origin"": ""엑스는 이는""
    },
    ""Latex_5"": {
        ""Origin"": ""\n[육 분의 오]"",
        ""Frac_list"": {
            ""[FRAC 1]"": ""육 분의 오  ""
        }
    },
    ""Latex_6"": {
        ""Origin"": ""\n[육 분의 칠]"",
        ""Frac_list"": {
            ""[FRAC 1]"": ""육 분의 칠  ""
        }
    },
    ""Latex_7"": {
        ""Origin"": ""\n[삼 분의 사]"",
        ""Frac_list"": {
            ""[FRAC 1]"": ""삼 분의 사  ""
        }
    },
    ""Latex_8"": {
        ""Origin"": ""\n[이 분의 삼]"",
        ""Frac_list"": {
            ""[FRAC 1]"": ""이 분의 삼""
        }
    }
}","문제
곡선 와이는 엑스 곱하기 엑스 빼기 일의 절댓값과 엑스축 및 두 직선 엑스는 영, 엑스는 이로 둘러싸인 도형의 넓이는

선지
1 육 분의 오
2 1
3 육 분의 칠
4 삼 분의 사
5 이 분의 삼",,
./img/question_846.png,"문제
다항함수 [Latex_1]가 [Latex_2] [Latex_3]을 만족시킬 때 [Latex_4]의 값을 구하시오","{
    ""Latex_1"": {
        ""Origin"": ""\\( f(x) \\)""
    },
    ""Latex_2"": {
        ""Origin"": ""\\(\\lim_{x \\to \\infty} [FRAC 1] = 2\\)"",
        ""Frac_list"": {
            ""[FRAC 1]"": ""\\frac{f(x)}{2x - 1}""
        }
    },
    ""Latex_3"": {
        ""Origin"": ""\\(\\lim_{x \\to -1} f(x) = -3\\)""
    },
    ""Latex_4"": {
        ""Origin"": ""\\( f(3) \\)""
    }
}","{
    ""Latex_1"": {
        ""Origin"": ""에프엑스""
    },
    ""Latex_2"": {
        ""Origin"": ""엑스가 무한대로 갈 때 [FRAC 1]은 이에 수렴한다."",
        ""Frac_list"": {
            ""[FRAC 1]"": ""이엑스 빼기 일 분의 에프 엑스""
        }
    },
    ""Latex_3"": {
        ""Origin"": ""엑스가 마이너스 일로 갈 때 에프엑스의 극한은 마이너스 삼""
    },
    ""Latex_4"": {
        ""Origin"": ""에프 삼""
    }
}","{
    ""Latex_1"": {
        ""Origin"": ""에프엑스""
    },
    ""Latex_2"": {
        ""Origin"": ""엑스가 무한대로 갈 때 [이엑스 빼기 일 분의 에프 엑스]은 이에 수렴한다."",
        ""Frac_list"": {
            ""[FRAC 1]"": ""이엑스 빼기 일 분의 에프 엑스""
        }
    },
    ""Latex_3"": {
        ""Origin"": ""엑스가 마이너스 일로 갈 때 에프엑스의 극한은 마이너스 삼""
    },
    ""Latex_4"": {
        ""Origin"": ""에프 삼""
    }
}","문제  
다항함수 에프엑스가 엑스가 무한대로 갈 때 이엑스 빼기 일 분의 에프 엑스는 이에 수렴하고, 엑스가 마이너스 일로 갈 때 에프엑스의 극한은 마이너스 삼을 만족시킬 때 에프 삼의 값을 구하시오.",,
./img/question_865.png,"문제
함수 [Latex_1]가

[Latex_2]

를 만족시킬 때 상수 [Latex_3]에 대하여 [Latex_4]의 값을 구하시오","{
    ""Latex_1"": {
        ""Origin"": ""\\( f(x) = x^2 + ax + b \\)""
    },
    ""Latex_2"": {
        ""Origin"": ""\\( \nf(x) = x^2 - x \\int_{0}^{2} f(t) \\, dt + 2 \\int_{0}^{1} f(t) \\, dt \n\\)""
    },
    ""Latex_3"": {
        ""Origin"": ""\\( a, b \\)""
    },
    ""Latex_4"": {
        ""Origin"": ""\\( a - b \\)""
    }
}","{
    ""Latex_1"": {
        ""Origin"": ""에프엑스는 엑스제곱 더하기 에이엑스 더하기 비""
    },
    ""Latex_2"": {
        ""Origin"": ""에프엑스는 엑스제곱 빼기 엑스 적분 영에서 이까지 에프티 디티 더하기 이 적분 영에서 일까지 에프티 디티""
    },
    ""Latex_3"": {
        ""Origin"": ""에이, 비""
    },
    ""Latex_4"": {
        ""Origin"": ""에이 빼기 비""
    }
}","{
    ""Latex_1"": {
        ""Origin"": ""에프엑스는 엑스제곱 더하기 에이엑스 더하기 비""
    },
    ""Latex_2"": {
        ""Origin"": ""에프엑스는 엑스제곱 빼기 엑스 적분 영에서 이까지 에프티 디티 더하기 이 적분 영에서 일까지 에프티 디티""
    },
    ""Latex_3"": {
        ""Origin"": ""에이, 비""
    },
    ""Latex_4"": {
        ""Origin"": ""에이 빼기 비""
    }
}","문제 함수 에프엑스는 엑스제곱 더하기 에이엑스 더하기 비가 에프엑스는 엑스제곱 빼기 엑스 적분 영에서 이까지 에프티 디티 더하기 이 적분 영에서 일까지 에프티 디티를 만족시킬 때 상수 에이, 비에 대하여 에이 빼기 비의 값을 구하시오.",,
./img/question_87.png,"문제
[Latex_1]","{
    ""Latex_1"": {
        ""Origin"": ""\\(\n[FRAC 1] + [FRAC 2] 을 간단히 하시오.\n\\)"",
        ""Frac_list"": {
            ""[FRAC 1]"": ""\\frac{\\sqrt{x+1} - \\sqrt{x-1}}{\\sqrt{x+1} + \\sqrt{x-1}}"",
            ""[FRAC 2]"": ""\\frac{\\sqrt{x+1} + \\sqrt{x-1}}{\\sqrt{x+1} - \\sqrt{x-1}}""
        }
    }
}","{
    ""Latex_1"": {
        ""Origin"": ""\n[FRAC 1] 더하기 [FRAC 2]를 간단히 하시오."",
        ""Frac_list"": {
            ""[FRAC 1]"": ""루트 엑스 더하기 일 더하기 루트 엑스 빼기 일 분의 루트 엑스 더하기 일 빼기 루트 엑스 빼기 일"",
            ""[FRAC 2]"": ""루트 엑스 더하기 일 빼기 루트 엑스 빼기 일 분의 루트 엑스 더하기 일 더하기 루트 엑스 빼기 일""
        }
    }
}","{
    ""Latex_1"": {
        ""Origin"": ""\n[루트 엑스 더하기 일 더하기 루트 엑스 빼기 일 분의 루트 엑스 더하기 일 빼기 루트 엑스 빼기 일] 더하기 [루트 엑스 더하기 일 빼기 루트 엑스 빼기 일 분의 루트 엑스 더하기 일 더하기 루트 엑스 빼기 일]를 간단히 하시오."",
        ""Frac_list"": {
            ""[FRAC 1]"": ""루트 엑스 더하기 일 더하기 루트 엑스 빼기 일 분의 루트 엑스 더하기 일 빼기 루트 엑스 빼기 일"",
            ""[FRAC 2]"": ""루트 엑스 더하기 일 빼기 루트 엑스 빼기 일 분의 루트 엑스 더하기 일 더하기 루트 엑스 빼기 일""
        }
    }
}",문제: 루트 엑스 더하기 일 더하기 루트 엑스 빼기 일 분의 루트 엑스 더하기 일 빼기 루트 엑스 빼기 일 더하기 루트 엑스 더하기 일 빼기 루트 엑스 빼기 일 분의 루트 엑스 더하기 일 더하기 루트 엑스 빼기 일을 간단히 하시오.,,
./img/question_878.png,"문제
다음 보기 중에서 함수의 극한에 대한 설명으로 옳은 것만을 있는 대로 고른 것은

보기

ㄱ [Latex_1]와 [Latex_2]의 값이 각각 존재하면 [Latex_3]의 값도 존재한다

ㄴ [Latex_4]와 [Latex_5]의 값이 각각 존재하면 [Latex_6]의 값도 존재한다

ㄷ [Latex_7]와 [Latex_8]의 값이 각각 존재하면 [Latex_9]의 값도 존재한다

선지
1 ㄱ
2 ㄱ ㄴ
3 ㄱ ㄷ
4 ㄴ ㄷ
5 ㄱ ㄴ ㄷ","{
    ""Latex_1"": {
        ""Origin"": ""\\(\\lim_{{x \\to a}} g(x)\\)""
    },
    ""Latex_2"": {
        ""Origin"": ""\\(\\lim_{{x \\to a}} [FRAC 1]\\)"",
        ""Frac_list"": {
            ""[FRAC 1]"": ""\\frac{f(x)}{g(x)}""
        }
    },
    ""Latex_3"": {
        ""Origin"": ""\\(\\lim_{{x \\to a}} f(x)\\)""
    },
    ""Latex_4"": {
        ""Origin"": ""\\(\\lim_{{x \\to a}} f(x)\\)""
    },
    ""Latex_5"": {
        ""Origin"": ""\\(\\lim_{{x \\to a}} [FRAC 1]\\)"",
        ""Frac_list"": {
            ""[FRAC 1]"": ""\\frac{f(x)}{g(x)}""
        }
    },
    ""Latex_6"": {
        ""Origin"": ""\\(\\lim_{{x \\to a}} g(x)\\)""
    },
    ""Latex_7"": {
        ""Origin"": ""\\(\\lim_{{x \\to a}} \\{f(x) + g(x)\\}\\)""
    },
    ""Latex_8"": {
        ""Origin"": ""\\(\\lim_{{x \\to a}} \\{f(x) - g(x)\\}\\)""
    },
    ""Latex_9"": {
        ""Origin"": ""\\(\\lim_{{x \\to a}} f(x)\\)""
    }
}","{
    ""Latex_1"": {
        ""Origin"": ""엑스가 에이로 갈 때 지엑스의 극한""
    },
    ""Latex_2"": {
        ""Origin"": ""엑스가 에이로 갈 때 [FRAC 1]의 극한"",
        ""Frac_list"": {
            ""[FRAC 1]"": ""쥐 엑스 분의 에프 엑스""
        }
    },
    ""Latex_3"": {
        ""Origin"": ""엑스가 에이로 갈 때 에프엑스의 극한""
    },
    ""Latex_4"": {
        ""Origin"": ""엑스가 에이로 갈 때 에프엑스의 극한""
    },
    ""Latex_5"": {
        ""Origin"": ""엑스가 에이로 갈 때 [FRAC 1]의 극한"",
        ""Frac_list"": {
            ""[FRAC 1]"": ""쥐 엑스 분의 에프 엑스""
        }
    },
    ""Latex_6"": {
        ""Origin"": ""엑스가 에이로 갈 때 지엑스의 극한""
    },
    ""Latex_7"": {
        ""Origin"": ""엑스가 에이로 갈 때 에프엑스 더하기 쥐엑스의 극한""
    },
    ""Latex_8"": {
        ""Origin"": ""엑스가 에이로 갈 때 에프엑스 빼기 쥐엑스의 극한""
    },
    ""Latex_9"": {
        ""Origin"": ""엑스가 에이로 갈 때 에프엑스의 극한""
    }
}","{
    ""Latex_1"": {
        ""Origin"": ""엑스가 에이로 갈 때 지엑스의 극한""
    },
    ""Latex_2"": {
        ""Origin"": ""엑스가 에이로 갈 때 [쥐 엑스 분의 에프 엑스]의 극한"",
        ""Frac_list"": {
            ""[FRAC 1]"": ""쥐 엑스 분의 에프 엑스""
        }
    },
    ""Latex_3"": {
        ""Origin"": ""엑스가 에이로 갈 때 에프엑스의 극한""
    },
    ""Latex_4"": {
        ""Origin"": ""엑스가 에이로 갈 때 에프엑스의 극한""
    },
    ""Latex_5"": {
        ""Origin"": ""엑스가 에이로 갈 때 [쥐 엑스 분의 에프 엑스]의 극한"",
        ""Frac_list"": {
            ""[FRAC 1]"": ""쥐 엑스 분의 에프 엑스""
        }
    },
    ""Latex_6"": {
        ""Origin"": ""엑스가 에이로 갈 때 지엑스의 극한""
    },
    ""Latex_7"": {
        ""Origin"": ""엑스가 에이로 갈 때 에프엑스 더하기 쥐엑스의 극한""
    },
    ""Latex_8"": {
        ""Origin"": ""엑스가 에이로 갈 때 에프엑스 빼기 쥐엑스의 극한""
    },
    ""Latex_9"": {
        ""Origin"": ""엑스가 에이로 갈 때 에프엑스의 극한""
    }
}","문제
다음 보기 중에서 함수의 극한에 대한 설명으로 옳은 것만을 있는 대로 고른 것은

보기

ㄱ 엑스가 에이로 갈 때 지엑스의 극한과 엑스가 에이로 갈 때 쥐 엑스 분의 에프 엑스의 극한의 값이 각각 존재하면 엑스가 에이로 갈 때 에프엑스의 극한의 값도 존재한다

ㄴ 엑스가 에이로 갈 때 에프엑스의 극한과 엑스가 에이로 갈 때 쥐 엑스 분의 에프 엑스의 극한의 값이 각각 존재하면 엑스가 에이로 갈 때 지엑스의 극한의 값도 존재한다

ㄷ 엑스가 에이로 갈 때 에프엑스 더하기 쥐엑스의 극한과 엑스가 에이로 갈 때 에프엑스 빼기 쥐엑스의 극한의 값이 각각 존재하면 엑스가 에이로 갈 때 에프엑스의 극한의 값도 존재한다

선지
1 ㄱ
2 ㄱ ㄴ
3 ㄱ ㄷ
4 ㄴ ㄷ
5 ㄱ ㄴ ㄷ",,
